poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,14:57:00,241,-1,14:57:00
2,Cervantes,-1,254,-1,302,-1,06:45:00,176,-1,15:16:00
3,El Palo,-1,64,-1,81,-1,20:16:00,27,-1,12:27:00
4,Av. de Andalucía,-1,403,-1,501,-1,05:17:00,195,-1,13:13:00
5,Camas,-1,113,-1,256,-1,05:17:00,0,-1,12:38:00
6,Cruz De Humilladero,100,83,-1,95,-1,23:11:00,66,-1,13:13:00
8,Alcazaba,-1,100,-1,226,-1,07:26:00,0,-1,14:57:00
9,San Juan De La Cruz,410,373,-1,390,-1,23:55:00,345,-1,14:24:00
10,Pz. de la Marina,324,91,-1,241,-1,07:26:00,0,-1,17:56:00
12,Tejón y Rodriguez,-1,73,-1,116,-1,04:16:00,4,-1,22:45:00
138,El Carmen,-1,-1,-1,-1,-1,14:57:00,-1,-1,14:57:00
139,Mármoles,-1,-1,-1,-1,-1,14:57:00,-1,-1,14:57:00
140,El Limonar,161,-1,-1,-1,-1,14:57:00,-1,-1,14:57:00
142,Bailén,-1,-1,-1,-1,-1,14:57:00,-1,-1,14:57:00
